Auction_id,Auction_Desc,round_num,bidder_id,bidder_name,bip_name,bip_desc,bid_rnd_num,net_bid_amt,bid_amt
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-BEA142-C,Scottsbluff NE-WY,1,"21,000","28,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA146-B,Missoula MT,32,"304,500","406,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA146-C,Missoula MT,45,"341,000","341,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA147-B,Spokane WA-ID,77,"2,753,000","2,753,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA149-C,Twin Falls ID,73,"71,250","95,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA150-B,Boise City ID-OR,81,"1,710,000","2,280,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA150-C,Boise City ID-OR,119,"626,000","626,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA147-C,Spokane WA-ID,55,"1,863,000","1,863,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA151-B,Reno NV-CA,82,"3,261,000","3,261,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-BEA151-C,Reno NV-CA,97,"744,750","993,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA152-B,Salt Lake City-Ogden UT-ID,80,"16,155,000","16,155,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA152-C,Salt Lake City-Ogden UT-ID,72,"7,312,000","7,312,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA148-B,Idaho Falls ID-WY,54,"809,000","809,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-BEA148-C,Idaho Falls ID-WY,78,"761,000","761,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA149-B,Twin Falls ID,39,"190,000","190,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA165-C,Redding CA-OR,68,"191,250","255,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA166-B,Eugene-Springfield OR-CA,42,"764,000","764,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-BEA166-C,Eugene-Springfield OR-CA,38,"377,000","377,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA167-B,Portland-Salem OR-WA,36,"15,880,000","15,880,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-BEA167-C,Portland-Salem OR-WA,42,"11,108,000","11,108,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA168-B,Pendleton OR-WA,82,"226,000","226,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA168-C,Pendleton OR-WA,48,"180,000","180,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA169-B,Richland-Kennewick-Pasco WA,39,"1,067,000","1,067,000"
66,Advanced Wireless Services,161,15031388,Daredevil Communications LLC,AW-BEA169-C,Richland-Kennewick-Pasco WA,81,"308,250","411,000"
66,Advanced Wireless Services,161,15013204,"Atlantic Wireless, L.P.",AW-BEA164-C,Sacramento-Yolo CA,36,"4,960,500","6,614,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA165-B,Redding CA-OR,62,"358,000","358,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-BEA171-B,Anchorage AK,114,"1,809,000","1,809,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA171-C,Anchorage AK,149,"1,111,000","1,111,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-BEA172-B,Honolulu HI,115,"4,254,000","4,254,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA172-C,Honolulu HI,105,"2,440,000","2,440,000"
66,Advanced Wireless Services,161,15180151,"Triad AWS, Inc.",AW-BEA174-C,Puerto Rico-US Virgin Islands,61,"1,890,750","2,521,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-BEA170-B,Seattle-Tacoma-Bremerton WA,35,"33,276,000","33,276,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-BEA170-C,Seattle-Tacoma-Bremerton WA,39,"15,801,000","15,801,000"
66,Advanced Wireless Services,161,15024847,"Denali Spectrum License, LLC",AW-REA003-D,Great Lakes,20,"274,083,750","365,445,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA003-E,Great Lakes,19,"356,780,000","356,780,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-REA003-F,Great Lakes,14,"615,923,000","615,923,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA004-D,Mississippi Valley,15,"110,586,000","110,586,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-REA004-E,Mississippi Valley,16,"79,376,250","105,835,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-REA005-D,Central,12,"134,954,000","134,954,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-REA005-E,Central,21,"122,284,000","122,284,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA005-F,Central,15,"470,290,000","470,290,000"
66,Advanced Wireless Services,161,15005598,"MetroPCS AWS, LLC",AW-REA006-D,West,14,"355,726,000","355,726,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-REA004-F,Mississippi Valley,14,"274,995,000","274,995,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-REA002-F,Southeast,14,"572,446,000","572,446,000"
66,Advanced Wireless Services,161,15180151,"Triad AWS, Inc.",AW-REA009-E,"Guam, Northern Mariana Islands",134,"50,250","67,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-REA007-D,Alaska,147,"1,096,000","1,096,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-REA007-E,Alaska,152,"1,098,000","1,098,000"
66,Advanced Wireless Services,161,14820641,"MTA Communications, Inc.",AW-REA007-F,Alaska,119,"1,187,000","1,187,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-REA010-D,"Puerto Rico, US Virgin Islands",58,"2,521,000","2,521,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-REA010-E,"Puerto Rico, US Virgin Islands",60,"2,726,000","2,726,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA010-F,"Puerto Rico, US Virgin Islands",1,"3,574,000","3,574,000"
66,Advanced Wireless Services,161,15028434,SpectrumCo LLC,AW-REA008-D,Hawaii,97,"1,433,000","1,433,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA008-E,Hawaii,117,"1,919,000","1,919,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA008-F,Hawaii,108,"6,107,000","6,107,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-REA006-E,West,15,"362,757,000","362,757,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA006-F,West,15,"894,590,000","894,590,000"
66,Advanced Wireless Services,161,4983664,"Space Data Spectrum Holdings, LLC",AW-REA012-D,Gulf of Mexico,1,"16,500","22,000"
66,Advanced Wireless Services,161,4983664,"Space Data Spectrum Holdings, LLC",AW-REA012-E,Gulf of Mexico,155,"16,500","22,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA028-A,"Indianapolis, IN",38,"7,018,000","7,018,000"
66,Advanced Wireless Services,161,3010493,Cincinnati Bell Wireless LLC,AW-CMA023-A,"Cincinnati, OH-KY-IN",43,"19,451,000","19,451,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA024-A,"Kansas City, MO-KS",41,"14,738,000","14,738,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA025-A,"Buffalo, NY",45,"1,707,000","1,707,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA026-A,"Phoenix, AZ",34,"18,439,000","18,439,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA027-A,"San Jose, CA",41,"12,037,000","12,037,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA034-A,"Rochester, NY",85,"5,230,000","5,230,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA035-A,"Sacramento, CA",82,"7,722,000","7,722,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA036-A,"Memphis, TN-AR-MS",74,"21,676,000","21,676,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA037-A,"Louisville, KY-IN",70,"4,763,000","4,763,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA038-A,"Providence-Warwick, RI",71,"6,544,000","6,544,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-CMA057-A,"Tulsa, OK",44,"2,327,250","3,103,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA058-A,"Allentown-Bethlehem, PA-NJ",44,"7,638,000","7,638,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA059-A,"Richmond, VA",34,"5,838,000","5,838,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA055-A,"Worchester-Leominster, MA",79,"1,705,000","1,705,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA056-A,"Northeast Pennsylvania, PA",39,"1,746,000","1,746,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA068-A,"Flint, MI",26,"903,000","903,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA069-A,"Wilmington, DE-NJ-MD",68,"3,783,000","3,783,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA070-A,"Long Branch-Asbury Park, NJ",45,"5,460,000","5,460,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-CMA065-A,"Omaha, NE-IA",49,"1,543,500","2,058,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA066-A,"Youngstown-Warren, OH",41,"545,000","545,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA067-A,"Greenville-Spartanburg, SC",89,"2,215,500","2,954,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA119-A,"Evansville, IN-KY",66,"345,000","345,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA130-A,"Erie, PA",71,"310,000","310,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA131-A,"Rockford, IL",21,"320,000","320,000"
